country,transactionId,transactionRevenue,v2ProductName,v2ProductCategory,productPrice,productQuantity
United States,ORD201609261837,31.58,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201609261837,31.58,Android BTTF Cosmos Graphic Tee,(not set),15.99,1
United States,ORD201609261842,157.7,Google Men's Airflow 1/4 Zip Pullover Black,(not set),55.99,1
United States,ORD201609261842,157.7,YouTube Men's Fleece Hoodie Black,(not set),44.79,1
United States,ORD201609261842,157.7,Android Women's Racer Back Tank Black,(not set),15.19,1
United States,ORD201609261842,157.7,8 pc Android Sticker Sheet,(not set),1.59,5
United States,ORD201609261842,157.7,Android Lunch Kit,(not set),14.39,2
United States,ORD201609261846,242.1,Four Color Retractable Pen,(not set),2.39,30
United States,ORD201609261846,242.1,Ballpoint Stick Pen 4 Pack,(not set),3.19,30
United States,ORD201609261846,242.1,Colored Pencil Set,(not set),2.39,30
United States,ORD201609261862,55.96,Google Insulated Stainless Steel Bottle,(not set),15.99,1
United States,ORD201609261862,55.96,Google Collapsible Pet Bowl,(not set),3.99,1
United States,ORD201609261862,55.96,7&quot; Dog Frisbee,(not set),1.2,1
United States,ORD201609261862,55.96,Leatherette Journal,(not set),8.79,1
United States,ORD201609261862,55.96,26 oz Double Wall Insulated Bottle,(not set),19.99,1
United States,ORD201609261861,90.94,8 pc Android Sticker Sheet,(not set),1.99,1
United States,ORD201609261861,90.94,Google Laptop and Cell Phone Stickers,(not set),1.99,1
United States,ORD201609261861,90.94,Four Color Retractable Pen,(not set),2.99,1
United States,ORD201609261861,90.94,Google Kick Ball,(not set),1.99,1
United States,ORD201609261861,90.94,Micro Wireless Earbud,(not set),39.99,2
United States,ORD201609261863,122.94,Google Snapback Hat Black,(not set),22.99,1
United States,ORD201609261863,122.94,Google Stretch Fit Hat L/XL Navy,(not set),21.99,1
United States,ORD201609261863,122.94,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),16.99,1
United States,ORD201609261863,122.94,Google Men's Short Sleeve Badge Tee Charcoal,(not set),18.99,1
United States,ORD201609261863,122.94,Google Stylus Pen w/ LED Light,(not set),5.5,1
United States,ORD201609261863,122.94,Ballpoint LED Light Pen,(not set),2.5,1
United States,ORD201609261863,122.94,Leather and Metal Ballpoint Pen,(not set),17.99,1
United States,ORD201609261863,122.94,Executive Twist Ballpoint Pen,(not set),8.99,1
United States,ORD201609261866,54.96,YouTube Men's Short Sleeve Hero Tee Black,(not set),16.99,1
United States,ORD201609261866,54.96,Google Men's Skater Tee Charcoal,(not set),19.99,1
United States,ORD201609261866,54.96,Red Shine 15 oz Mug,(not set),12.99,1
United States,ORD201609261866,54.96,Galaxy Screen Cleaning Cloth,(not set),1.99,1
United States,ORD201609261871,253.78,Leatherette Journal,(not set),10.99,7
United States,ORD201609261871,253.78,Google Ballpoint Pen Black,(not set),1.99,8
United States,ORD201609261871,253.78,Insulated Bottle,(not set),21.99,7
United States,ORD201609261872,60.96,Google Baby Essentials Set,(not set),27.19,1
United States,ORD201609261872,60.96,Google Bib White,(not set),9.59,1
United States,ORD201609261872,60.96,Google Bib Red,(not set),9.59,2
United States,ORD201609261876,68.95,Google Men's Vintage Badge Tee Black,(not set),13.59,2
United States,ORD201609261876,68.95,Android BTTF Moonshot Graphic Tee,(not set),15.99,1
United States,ORD201609261876,68.95,Badge Holder,(not set),1.59,1
United States,ORD201609261876,68.95,Gel Roller Pen,(not set),2.8,2
United States,ORD201609261876,68.95,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201609261877,31.92,8 pc Android Sticker Sheet,(not set),1.99,2
United States,ORD201609261877,31.92,Colored Pencil Set,(not set),2.99,2
United States,ORD201609261877,31.92,Pen Pencil & Highlighter Set,(not set),3.99,1
United States,ORD201609261877,31.92,Windup Android,(not set),3.99,1
United States,ORD201609261877,31.92,22 oz Android Bottle,(not set),2.99,2
United States,ORD201609261878,593.62,Reusable Shopping Bag,(not set),2.8,30
United States,ORD201609261878,593.62,Compact Selfie Stick,(not set),7.19,30
United States,ORD201609261878,593.62,YouTube Custom Decals,(not set),1.59,30
United States,ORD201609261878,593.62,YouTube Men's Short Sleeve Hero Tee Charcoal,(not set),15.19,2
United States,ORD201609261878,593.62,YouTube Women's Short Sleeve Crew Tee,(not set),15.19,2
United States,ORD201609261878,593.62,YouTube Women's Short Sleeve Crew Tee,(not set),15.19,1
United States,ORD201609261878,593.62,YouTube Men's Short Sleeve Hero Tee Charcoal,(not set),15.19,2
United States,ORD201609261878,593.62,22 oz YouTube Bottle Infuser,(not set),3.99,30
United States,ORD201609261878,593.62,YouTube Women's Short Sleeve Crew Tee,(not set),15.19,1
United States,ORD201609261885,369.66,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,2
United States,ORD201609261885,369.66,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201609261885,369.66,Android Men's Short Sleeve Tri-blend Hero Tee Grey,(not set),15.19,1
United States,ORD201609261885,369.66,Google Women's Short Sleeve V-Neck Tee Black,(not set),13.59,1
United States,ORD201609261885,369.66,Google Men's Vintage Badge Tee White,(not set),13.59,2
United States,ORD201609261885,369.66,Google Women's Fleece Hoodie,(not set),44.79,1
United States,ORD201609261885,369.66,Google Men's  Zip Hoodie,(not set),44.79,2
United States,ORD201609261885,369.66,Google Men's  Zip Hoodie,(not set),44.79,1
United States,ORD201609261885,369.66,Google Laptop Backpack,(not set),79.99,1
United States,ORD201609261885,369.66,Google Sunglasses,(not set),2.8,1
United States,ORD201609261885,369.66,Pen Pencil & Highlighter Set,(not set),3.19,1
United States,ORD201609261885,369.66,Ballpoint Pen & Matching Tube Case,(not set),4.79,1
United States,ORD201609261283,90.95,Android Men's Short Sleeve Hero Tee Heather,(not set),16.99,1
United States,ORD201609261283,90.95,Google Men's Vintage Badge Tee Green,(not set),16.99,1
United States,ORD201609261283,90.95,Android Men's Short Sleeve Tri-blend Hero Tee Grey,(not set),18.99,1
United States,ORD201609261283,90.95,Android Men's Skater Badge Tee Charcoal,(not set),19.99,1
United States,ORD201609261283,90.95,Android Glass Water Bottle with Black Sleeve,(not set),12.99,1
United States,ORD201609261431,65.97,Google Baby Essentials Set,(not set),27.19,1
United States,ORD201609261431,65.97,Google Infant Short Sleeve Tee White,(not set),13.59,1
United States,ORD201609261431,65.97,YouTube Onesie Heather,(not set),19.19,1
United States,ORD201609261535,32.18,Google Women's Short Sleeve Hero Tee Grey,(not set),13.59,2
United States,ORD201609261545,25.99,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,1
United States,ORD201609261566,59.99,Google Women's Fleece Hoodie,(not set),55.99,1
United States,ORD201609261597,59.97,Google Men's Short Sleeve Badge Tee Charcoal,(not set),18.99,1
United States,ORD201609261597,59.97,Google Men's Short Sleeve Badge Tee Charcoal,(not set),18.99,2
United States,ORD201609261606,47.79,Google Women's Fleece Hoodie,(not set),44.79,1
United States,ORD201609261661,19.98,Google Collapsible Pet Bowl,(not set),4.99,1
United States,ORD201609261661,19.98,Google Pet Feeding Mat,(not set),6.99,1
United States,ORD201609261664,423.2,Google 22 oz Water Bottle,(not set),2.39,40
United States,ORD201609261664,423.2,Google 22 oz Water Bottle,(not set),2.39,40
United States,ORD201609261664,423.2,Google Sunglasses,(not set),2.8,40
United States,ORD201609261664,423.2,Google Sunglasses,(not set),2.8,40
United States,ORD201609261669,194.6,Google Metallic Notebook Set,(not set),4.79,40
United States,ORD201609261686,19.98,Recycled Paper Journal Set,(not set),3.19,1
United States,ORD201609261686,19.98,Google Twill Cap,(not set),8.79,1
United States,ORD201609261693,122.98,Google Women's Convertible Vest-Jacket Sea Foam Green,(not set),98.99,1
United States,ORD201609261693,122.98,Google Women's Short Sleeve Performance Tee Navy,(not set),21.99,1
United States,ORD201609261713,77.39,Men's Weatherblock Shell Jacket Black,(not set),74.39,1
United States,ORD201609261722,19.99,Android Rise 14 oz Mug,(not set),12.99,1
United States,ORD201609271453,146.99,Google G Noise-reducing Bluetooth Headphones,(not set),145.99,1
United States,ORD201609271502,138.92,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,6
United States,ORD201609271502,138.92,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,1
United States,ORD201609271502,138.92,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,1
United States,ORD201609271653,54.7,Badge Holder,(not set),1.59,30
United States,ORD201609271647,18.99,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),16.99,1
United States,ORD201609271670,24.99,Google Insulated Stainless Steel Bottle,(not set),15.99,1
United States,ORD201609271676,18.59,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201609271696,23.99,Google Women's Short Sleeve Hero Tee Red Heather,(not set),18.99,1
United States,ORD201609271709,136.92,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,8
United States,ORD201609271719,18.98,Engraved Ceramic Google Mug,(not set),8.99,1
United States,ORD201609271719,18.98,Google Laptop and Cell Phone Stickers,(not set),1.99,1
United States,ORD201609271725,23.99,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),16.99,1
United States,ORD201609271730,63.97,Android Men's Short Sleeve Tri-blend Hero Tee Grey,(not set),18.99,1
United States,ORD201609271730,63.97,Google Men's Short Sleeve Hero Tee Charcoal,(not set),18.99,1
United States,ORD201609271730,63.97,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),16.99,1
Japan,ORD201609271741,3394.8,Google Canvas Tote Natural/Navy,(not set),12.79,160
Japan,ORD201609271741,3394.8,Google Sunglasses,(not set),2.8,40
Japan,ORD201609271741,3394.8,Google Sunglasses,(not set),2.8,40
Japan,ORD201609271741,3394.8,Google Sunglasses,(not set),2.8,40
Japan,ORD201609271741,3394.8,Google Sunglasses,(not set),2.8,40
Japan,ORD201609271741,3394.8,YouTube Leatherette Notebook Combo,(not set),5.59,160
United States,ORD201609271744,557.4,Google Device Stand,(not set),3.99,15
United States,ORD201609271744,557.4,Android Journal Book Set,(not set),7.19,15
United States,ORD201609271744,557.4,Google Slim Utility Travel Bag,(not set),11.99,15
United States,ORD201609271744,557.4,Google Tube Power Bank,(not set),13.59,15
United States,ORD201609271744,265.9,Google Power Bank,(not set),44.79,5
United States,ORD201609271744,265.9,Android Journal Book Set,(not set),7.19,5
United States,ORD201609271746,78.17,Google Men's  Zip Hoodie,(not set),44.79,1
United States,ORD201609271746,78.17,Red Shine 15 oz Mug,(not set),10.39,1
United States,ORD201609271746,78.17,26 oz Double Wall Insulated Bottle,(not set),19.99,1
United States,ORD201609271750,138.96,Google Men's Short Sleeve Performance Badge Tee Pewter,(not set),21.99,1
United States,ORD201609271750,138.96,Google Men's Short Sleeve Performance Badge Tee Black,(not set),21.99,1
United States,ORD201609271750,138.96,Google Men's Short Sleeve Performance Badge Tee Navy,(not set),21.99,1
United States,ORD201609271750,138.96,Google Men's Airflow 1/4 Zip Pullover Black,(not set),69.99,1
United States,ORD201609271754,18.59,Google Women's Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201609271753,43.57,Google Insulated Stainless Steel Bottle,(not set),15.99,2
United States,ORD201609271753,43.57,Google Car Clip Phone Holder,(not set),5.59,1
United States,ORD201609271752,36.98,Google Toddler Short Sleeve Tee White,(not set),16.99,1
United States,ORD201609271752,36.98,Google Bib White,(not set),11.99,1
United States,ORD201609271780,68.16,Google Men's Short Sleeve Hero Tee Charcoal,(not set),15.19,1
United States,ORD201609271780,68.16,Google Men's Short Sleeve Hero Tee Charcoal,(not set),15.19,1
United States,ORD201609271780,68.16,Google Onesie Red,(not set),19.19,1
United States,ORD201609271780,68.16,Google Toddler Short Sleeve Tee Red,(not set),13.59,1
United States,ORD201609271783,54.75,Foam Can and Bottle Cooler,(not set),1.99,25
United States,ORD201609271789,194.6,Sport Bag,(not set),3.99,4
United States,ORD201609271789,194.6,Google Metallic Notebook Set,(not set),4.79,4
United States,ORD201609271789,194.6,Google Kick Ball,(not set),1.59,4
United States,ORD201609271789,194.6,23 oz Wide Mouth Sport Bottle,(not set),8.79,4
United States,ORD201609271789,194.6,Google Water Resistant Bluetooth Speaker,(not set),27.99,4
United States,ORD201609271802,53.97,YouTube Twill Cap,(not set),10.99,1
United States,ORD201609271802,53.97,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),16.99,1
United States,ORD201609271802,53.97,YouTube Men's Short Sleeve Hero Tee White,(not set),16.99,1
United States,ORD201609271813,347.0,Google 22 oz Water Bottle,(not set),2.39,50
United States,ORD201609271813,347.0,Google Sunglasses,(not set),2.8,50
United States,ORD201609271813,347.0,Foam Can and Bottle Cooler,(not set),1.59,50
United States,ORD201609271813,279.2,Google 22 oz Water Bottle,(not set),2.39,40
United States,ORD201609271813,279.2,Google Sunglasses,(not set),2.8,40
United States,ORD201609271813,279.2,Foam Can and Bottle Cooler,(not set),1.59,40
United States,ORD201609271817,87.36,Google Heavyweight Long Sleeve Hero Tee Burgundy,(not set),31.99,2
United States,ORD201609271817,87.36,Engraved Ceramic Google Mug,(not set),7.19,2
United States,ORD201609271818,21.99,YouTube Men's Short Sleeve Hero Tee Charcoal,(not set),18.99,1
United States,ORD201609271823,140.22,Leatherette Journal,(not set),8.79,3
United States,ORD201609271823,140.22,Executive Twist Ballpoint Pen,(not set),7.99,3
United States,ORD201609271823,140.22,Sport Bag,(not set),3.99,3
United States,ORD201609271823,140.22,Google Tube Power Bank,(not set),13.59,3
United States,ORD201609271823,140.22,23 oz Wide Mouth Sport Bottle,(not set),8.79,3
United States,ORD201609271823,140.22,Google Kick Ball,(not set),1.59,3
United States,ORD201609271837,166.9,Google Canvas Tote Natural/Navy,(not set),15.99,10
United States,ORD201609271846,32.17,Google Women's Vintage T-Shirt Black,(not set),13.59,1
United States,ORD201609271846,32.17,Leatherette Journal,(not set),8.79,2
United States,ORD201609271847,203.34,Google Toddler Short Sleeve T-shirt Yellow,(not set),13.59,1
United States,ORD201609271847,203.34,Google Toddler Short Sleeve T-shirt Royal Blue,(not set),13.59,1
United States,ORD201609271847,203.34,Google Toddler Short Sleeve T-shirt Grey,(not set),13.59,1
United States,ORD201609271847,203.34,Google Men's Airflow 1/4 Zip Pullover Black,(not set),55.99,1
United States,ORD201609271847,203.34,Google Men's Performance 1/4 Zip Pullover Heather/Black,(not set),87.99,1
United States,ORD201609271847,203.34,Google Toddler Short Sleeve Tee Red,(not set),13.59,1
United States,ORD201609271854,83.98,Google Snapback Hat Black,(not set),22.99,1
United States,ORD201609271854,83.98,Google Men's  Zip Hoodie,(not set),55.99,1
United States,ORD201609271856,31.46,Collapsible Shopping Bag,(not set),4.99,1
United States,ORD201609271856,31.46,Android Glass Water Bottle with Black Sleeve,(not set),12.99,1
United States,ORD201609271856,31.46,1 oz Hand Sanitizer,(not set),1.99,1
United States,ORD201609271856,31.46,Fashion Sunglasses & Pouch,(not set),4.5,1
United States,ORD201609271856,31.46,Google Ballpoint Pen Black,(not set),1.99,1
United States,ORD201609271862,203.36,Leatherette Journal,(not set),8.79,12
United States,ORD201609271862,203.36,Executive Twist Ballpoint Pen,(not set),7.99,12
United States,ORD201609271863,9.49,Recycled Mouse Pad,(not set),1.5,1
United States,ORD201609271863,9.49,Maze Pen,(not set),0.99,1
United States,ORD201609271864,59.45,Google Twill Cap,(not set),10.99,4
United States,ORD201609271864,59.45,Google Car Clip Phone Holder,(not set),6.99,1
United States,ORD201609271864,59.45,Rainbow Stylus Pen,(not set),1.5,1
United States,ORD201609271865,340.35,Google Long Sleeve Raglan Badge Henley Ocean Blue,(not set),19.99,3
United States,ORD201609271865,340.35,Red Shine 15 oz Mug,(not set),10.39,5
United States,ORD201609271865,340.35,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,3
United States,ORD201609271865,340.35,Google Men's Short Sleeve Hero Tee Heather,(not set),15.19,3
United States,ORD201609271865,340.35,Google Youth Short Sleeve Tee Red,(not set),15.19,2
